"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
2203,70,5,0,9650,2,2,1,2,1,1,1,7,3,3,1,5,6,3,1923,1950,4,1,13,11,3,1,4,5,1,5,5,4,7,0,7,0,784,784,1,5,2,4,819,784,0,1603,0,0,1,0,4,1,5,7,8,1,3,2,1980,4,2,599,5,6,3,0,217,0,0,0,0,3,5,2,0,6,2008,10,5
2204,50,5,0,11700,2,1,1,2,1,5,2,7,3,3,1,1,5,6,1937,1995,2,1,14,16,3,1,4,5,2,5,5,4,2,606,7,0,336,942,1,1,2,4,1265,673,0,1938,0,0,2,0,4,1,3,7,4,1,3,6,1937,4,1,240,5,6,3,0,40,0,0,0,0,3,5,2,0,7,2008,10,5
2205,50,5,0,9260,2,1,1,2,1,5,1,7,2,3,1,1,5,4,1938,1950,2,1,13,15,3,1,4,5,1,5,5,4,7,0,7,0,884,884,1,5,2,2,932,442,0,1374,0,0,1,0,3,1,5,6,8,0,4,6,1938,4,1,225,5,6,3,64,0,0,0,100,0,3,5,2,0,3,2008,10,5
2206,20,5,79,7801,2,2,1,4,1,1,1,7,2,3,1,3,6,5,1951,1951,4,1,14,11,2,45,4,2,3,5,5,4,6,500,7,0,591,1091,1,2,1,1,1091,0,0,1091,0,1,1,0,2,1,5,5,8,1,6,2,1951,1,1,344,5,6,3,66,105,0,0,221,0,3,3,2,0,5,2008,10,5
2207,70,5,100,9670,2,2,1,2,1,5,2,7,3,3,1,5,8,6,1935,1950,2,1,4,13,4,17,4,5,3,5,1,4,4,210,7,0,398,608,1,5,2,4,983,890,0,1873,0,0,1,1,4,1,5,9,8,2,3,6,1935,1,2,786,1,6,3,0,0,207,0,0,0,3,5,2,0,6,2008,10,3
2208,50,5,70,12392,2,2,4,1,1,5,1,7,3,3,1,1,7,9,1950,2000,2,1,12,14,3,1,4,3,2,5,2,4,3,435,7,0,397,832,1,1,2,4,1218,943,0,2161,1,0,2,1,3,1,3,8,8,2,6,2,1994,1,2,506,5,6,3,0,96,0,0,0,0,3,5,2,0,4,2008,10,5
2209,20,5,56,26073,2,2,1,4,1,2,1,7,3,3,1,3,5,5,1956,1956,2,1,4,9,3,1,4,5,3,5,5,4,6,1116,7,0,782,1898,1,1,2,1,1898,0,0,1898,0,0,2,1,3,1,5,7,8,2,6,2,1956,4,2,484,5,6,3,0,51,224,0,0,0,3,3,2,0,4,2008,10,5
2210,160,6,24,1879,2,2,4,4,1,2,1,2,3,3,4,5,6,6,1980,1980,2,1,8,9,3,1,4,5,2,3,5,4,3,366,7,0,150,516,1,5,2,4,516,516,0,1032,0,0,1,0,2,1,5,5,8,1,6,6,1980,4,2,462,5,6,3,213,0,0,0,0,0,3,1,2,0,12,2008,10,5
2211,30,6,50,7000,2,2,4,4,1,5,1,10,3,3,1,3,6,8,1926,1998,2,1,12,14,3,1,4,3,1,5,5,4,6,299,3,40,555,894,1,5,2,4,919,0,0,919,1,0,1,0,2,1,5,5,8,0,4,6,1926,4,1,195,5,6,2,0,0,116,0,0,0,3,3,2,0,7,2008,10,5
2212,50,6,60,6000,2,2,4,4,1,5,1,10,3,3,1,1,6,8,1940,2006,2,1,12,14,3,1,4,5,2,2,5,4,7,0,7,0,720,720,1,3,2,4,760,330,0,1090,0,0,1,0,3,1,5,5,8,0,4,6,1940,4,1,240,5,6,3,0,0,0,0,0,0,3,5,2,0,7,2008,10,5
2213,50,6,58,8155,2,2,4,4,1,5,1,10,3,3,1,1,5,7,1930,1950,2,1,13,15,3,1,4,5,2,3,5,4,7,0,7,0,780,780,1,3,2,1,780,420,0,1200,0,0,1,0,4,1,5,7,8,0,4,7,0,2,0,0,3,4,3,0,0,96,0,0,0,3,5,2,0,7,2008,10,5
2214,80,6,75,6000,2,2,4,4,1,5,1,10,3,3,1,7,5,5,1967,1967,4,1,7,11,3,1,2,5,2,3,5,3,6,257,7,0,367,624,1,1,2,4,1092,564,0,1656,0,0,1,1,3,1,5,7,5,1,5,2,1967,4,1,288,5,6,3,0,180,0,0,100,0,3,3,2,0,7,2008,10,5
2215,30,6,60,7392,2,2,4,4,1,5,1,10,3,3,1,3,5,7,1930,1995,2,1,13,15,3,1,4,5,1,5,5,4,7,0,7,0,520,520,1,5,2,1,912,0,0,912,0,0,1,0,2,1,5,5,8,0,4,6,1934,3,1,360,5,6,3,0,90,0,0,0,0,3,5,2,0,5,2008,10,5
2216,50,6,75,9000,2,2,4,4,1,5,1,10,3,3,1,1,5,5,1958,1958,2,1,14,16,2,96,4,5,2,5,5,4,1,330,7,0,821,1151,1,3,2,1,1151,804,0,1955,0,0,2,0,4,1,5,7,8,0,4,2,1958,1,1,356,5,6,3,0,0,0,0,0,0,3,5,2,0,1,2008,10,5
2217,20,3,80,14584,2,2,4,3,1,5,2,10,3,3,1,3,1,5,1952,1952,2,1,1,14,3,1,2,4,4,4,3,5,5,0,5,0,0,0,4,4,1,1,733,0,0,733,0,0,1,0,2,1,2,4,6,0,4,2,1952,4,2,487,1,5,1,0,0,0,0,0,0,3,5,2,0,2,2008,10,1
2218,70,1,60,5280,2,2,4,4,1,1,1,10,2,3,1,5,4,7,1895,1950,2,1,13,15,3,1,4,5,5,4,1,4,7,0,7,0,173,173,1,1,1,4,825,536,0,1361,0,0,1,0,2,1,5,6,8,0,4,6,1895,4,1,185,1,6,3,0,123,0,0,0,0,3,5,2,0,7,2008,10,5
2219,50,1,52,5150,2,2,4,4,1,1,1,10,2,3,1,1,4,7,1910,2000,2,1,10,11,3,1,4,5,3,4,5,4,7,0,7,0,356,356,1,5,1,1,671,378,0,1049,0,0,1,0,2,1,5,5,8,0,4,6,1910,4,1,195,4,2,1,0,0,0,0,0,0,3,5,2,0,5,2008,10,5
2220,70,1,60,9000,1,2,4,1,1,5,1,10,3,3,1,5,4,6,1920,1950,2,1,8,9,3,1,4,5,5,2,1,3,7,0,7,0,592,592,1,1,2,4,432,432,0,864,0,0,1,1,3,1,2,5,4,0,4,6,1920,4,1,216,1,2,1,0,30,160,0,0,0,3,5,2,0,6,2008,10,5
2221,120,6,44,3843,2,2,1,2,1,5,2,7,3,3,5,3,8,5,2007,2008,4,1,6,6,4,112,1,5,3,1,5,2,3,1476,7,0,120,1596,1,1,2,4,1648,0,0,1648,1,1,2,0,2,1,1,5,8,1,3,2,2007,1,2,525,5,6,3,162,53,0,153,0,0,3,5,2,0,8,2008,7,6
2222,120,6,44,3811,2,2,1,2,1,5,2,7,3,3,5,3,7,5,2004,2005,4,1,6,6,4,104,3,5,3,1,5,2,3,1474,7,0,120,1594,1,1,2,4,1646,0,0,1646,1,1,2,0,2,1,1,5,8,1,3,2,2004,1,2,482,5,6,3,128,53,0,0,155,0,3,5,2,0,7,2008,10,5
2223,20,5,0,23730,2,2,2,4,1,5,1,12,3,3,1,3,7,5,1996,1997,2,1,8,9,2,280,3,5,3,1,5,3,3,700,7,0,1140,1840,1,1,2,4,2032,0,0,2032,1,0,3,0,3,1,3,7,8,0,4,2,1996,1,3,786,5,6,3,0,46,192,0,0,0,3,5,2,0,9,2008,10,5
2224,60,5,0,11050,2,2,4,4,1,5,1,12,3,3,1,5,7,5,1996,1997,2,1,12,14,3,1,4,5,3,3,5,3,7,0,7,0,910,910,1,1,2,4,910,910,0,1820,0,0,2,1,3,1,3,8,8,1,6,2,1996,4,3,816,5,6,3,318,32,0,0,0,0,3,5,2,0,9,2008,10,5
2225,90,5,76,10260,2,2,4,4,1,5,1,12,3,3,3,5,5,4,1976,1976,2,1,10,11,3,1,4,5,2,4,3,5,5,0,5,0,0,0,1,5,2,4,936,936,0,1872,0,0,2,2,4,2,5,8,8,0,4,2,1976,4,2,484,5,6,3,0,0,0,0,0,0,3,5,2,0,11,2008,10,1
2226,20,5,74,9990,2,2,4,4,1,5,1,12,3,3,1,3,4,5,1991,1991,2,1,7,7,3,1,4,5,3,3,5,4,1,1383,7,0,297,1680,1,3,2,4,1689,0,0,1689,1,0,2,0,3,1,5,6,8,1,6,2,1991,4,2,432,5,6,3,428,120,0,0,0,0,3,5,2,0,7,2008,10,5
2227,120,5,42,4084,2,2,1,4,1,5,1,24,3,3,5,3,7,6,1986,1986,2,1,12,14,2,201,3,5,2,3,5,1,3,893,7,0,384,1277,1,3,2,4,1501,0,0,1501,1,0,2,0,2,1,3,6,8,1,6,2,1986,1,2,512,5,6,3,240,0,0,0,0,0,3,5,2,0,7,2008,10,5
2228,20,5,74,11563,2,2,1,2,1,5,1,24,3,3,1,3,8,5,2006,2007,4,1,12,14,4,161,3,5,3,1,5,2,3,1036,7,0,482,1518,1,1,2,4,1537,0,0,1537,1,0,2,0,3,1,3,8,8,0,4,2,2007,1,3,788,5,6,3,0,26,0,0,0,0,3,5,2,0,4,2008,10,5
2229,60,5,107,12852,2,2,1,2,1,1,1,24,3,3,1,5,8,5,2007,2007,2,1,12,14,3,1,3,5,3,3,5,1,3,770,7,0,150,920,1,1,2,4,920,860,0,1780,1,0,2,1,3,1,3,6,8,1,3,2,2007,1,2,612,5,6,3,0,192,0,0,0,0,3,5,2,0,1,2008,7,6
2230,80,5,73,9802,2,2,4,4,1,5,1,24,3,3,1,7,5,5,2006,2007,2,1,12,14,3,1,4,5,3,3,5,4,7,0,7,0,352,352,1,3,2,4,712,730,0,1442,0,0,2,1,3,1,5,6,8,0,4,4,2007,1,2,400,5,6,3,100,0,0,0,0,0,3,5,2,0,4,2008,10,5
2231,60,5,81,12018,2,2,1,2,1,1,1,24,3,3,1,5,7,5,2008,2008,2,1,12,14,4,29,3,5,3,3,5,1,7,0,7,0,796,796,1,1,2,4,796,816,0,1612,0,0,2,1,3,1,3,6,8,0,4,2,2008,1,3,666,5,6,3,0,64,0,0,0,0,3,5,2,0,10,2008,7,6
2232,20,5,75,12890,2,2,1,4,1,5,1,24,3,3,1,3,6,5,1989,1989,2,1,13,15,2,73,4,5,2,3,5,4,7,0,7,0,1495,1495,1,1,2,4,1495,0,0,1495,0,0,2,0,3,1,5,8,8,1,6,2,1989,4,2,438,5,6,3,252,0,192,0,0,0,3,5,2,0,7,2008,10,5
2233,20,5,93,18265,2,2,4,4,1,1,1,24,3,3,1,3,6,5,1986,1986,2,1,10,7,2,141,3,3,2,3,2,1,3,920,6,60,276,1256,1,1,2,4,1256,0,0,1256,0,0,2,0,3,1,3,6,8,1,2,2,1986,4,2,578,5,6,3,282,0,0,0,0,0,3,5,2,0,3,2008,10,5
2234,20,5,82,11202,2,2,1,4,1,5,1,24,3,3,1,3,8,5,2003,2003,4,1,12,14,2,128,3,5,3,1,5,1,3,1029,7,0,403,1432,1,1,2,4,1440,0,0,1440,1,0,2,0,3,1,3,7,8,1,6,2,2003,1,2,467,5,6,3,185,95,0,0,0,0,3,5,2,0,6,2008,10,5
2235,20,5,0,7915,2,2,1,4,1,5,1,24,3,3,1,3,6,5,1999,2000,4,1,12,14,3,1,3,5,3,1,5,3,3,1223,7,0,443,1666,1,1,2,4,1675,0,0,1675,1,0,2,0,3,1,3,6,8,0,4,2,1999,3,2,435,5,6,3,165,52,0,0,0,0,3,5,2,0,12,2008,10,5
2236,20,5,79,11449,2,2,1,2,1,5,1,24,3,3,1,3,8,5,2007,2007,2,1,12,14,3,1,3,5,3,3,5,1,3,1011,7,0,873,1884,1,1,2,4,1728,0,0,1728,1,0,2,0,3,1,3,7,8,1,3,2,2007,1,2,520,5,6,3,0,276,0,0,0,0,3,5,2,0,1,2008,10,5
2237,20,5,85,11447,2,2,1,4,1,5,1,24,3,3,1,3,8,5,2005,2006,2,1,12,14,2,281,3,5,3,1,5,1,3,1571,7,0,393,1964,1,1,2,4,1964,0,0,1964,1,0,2,1,3,1,3,7,8,1,3,2,2005,1,3,892,5,6,3,0,265,0,0,0,0,3,5,2,0,6,2008,10,5
2238,90,6,97,8940,2,2,1,4,1,1,1,12,3,3,3,6,7,5,1997,1998,2,1,12,14,2,123,4,3,3,3,2,2,3,1309,7,0,35,1344,1,1,2,4,1344,0,0,1344,2,0,2,0,2,2,5,8,8,0,4,2,1997,1,4,784,5,6,3,0,0,0,0,0,0,3,5,2,0,11,2008,10,3
2239,20,5,77,9278,2,2,4,4,1,3,1,12,2,1,1,3,5,5,2007,2008,2,1,12,14,3,1,4,5,3,3,5,4,7,0,7,0,1092,1092,1,1,2,4,1092,0,0,1092,0,0,1,0,2,1,5,5,8,0,4,7,0,2,0,0,3,4,3,0,52,0,0,0,0,3,5,2,0,2,2008,10,1
2240,120,6,32,4500,2,2,4,4,1,3,1,12,3,3,5,3,6,5,1997,1997,4,1,12,14,2,120,4,5,3,1,5,4,3,864,7,0,325,1189,1,1,2,4,1189,0,0,1189,1,0,2,0,2,1,5,4,8,0,4,2,1997,3,2,392,5,6,3,0,122,0,0,0,0,3,5,2,0,4,2008,10,5
2241,85,5,150,14137,2,2,4,4,1,1,1,12,3,3,1,6,4,5,1964,1964,2,1,7,7,2,52,4,5,2,3,5,1,1,865,4,247,88,1200,1,3,2,4,1200,0,0,1200,1,0,1,0,3,1,5,6,8,0,4,1,1964,1,3,850,5,6,3,0,119,0,0,171,0,3,5,2,0,11,2008,3,5
2242,120,6,0,4224,2,2,4,4,1,5,1,11,3,3,5,3,5,6,1975,1975,2,1,6,6,3,1,4,5,3,3,5,4,3,769,7,0,271,1040,1,3,2,4,1040,0,0,1040,0,0,1,0,3,1,5,6,8,0,4,2,1975,4,2,499,5,6,3,0,100,0,0,0,0,3,5,2,0,6,2008,10,5
2243,160,6,41,2665,2,2,4,4,1,5,1,11,3,3,5,5,5,7,1976,1976,2,1,6,6,3,1,4,5,3,3,5,4,1,318,7,0,232,550,1,5,2,4,925,550,0,1475,0,0,2,0,4,1,5,6,8,1,6,2,1976,4,1,336,5,6,3,92,26,0,0,0,0,3,5,2,0,5,2008,10,5
2244,180,6,21,1974,2,2,4,4,1,5,1,11,3,3,4,6,4,7,1973,2006,2,1,6,6,3,1,4,3,2,3,5,1,3,501,7,0,25,526,1,3,2,4,526,462,0,988,1,0,1,0,2,1,5,5,8,0,4,4,1973,3,1,297,5,6,3,120,101,0,0,0,0,3,5,2,0,6,2008,10,5
2245,180,6,21,1596,2,2,4,4,1,5,1,11,3,3,4,7,4,6,1973,1973,2,1,6,6,3,1,4,5,2,3,5,2,3,437,7,0,25,462,1,5,2,4,526,462,0,988,1,0,1,0,1,1,5,4,8,1,5,4,1973,3,1,297,5,6,3,0,101,0,120,0,0,3,2,2,0,7,2008,10,5
2246,20,5,0,17979,2,2,1,4,1,1,1,12,3,3,1,3,5,6,1968,1968,2,1,10,11,3,1,4,3,2,5,5,4,1,785,7,0,328,1113,1,1,2,4,1160,0,0,1160,1,0,1,0,3,1,3,6,8,0,4,2,1968,4,1,257,5,6,3,81,0,0,0,0,0,3,2,4,500,2,2008,10,5
2247,160,6,21,1477,2,2,4,4,1,5,1,11,3,3,4,5,6,9,1970,2007,2,1,6,6,3,1,4,3,2,5,5,4,3,358,7,0,188,546,1,1,2,4,546,546,0,1092,0,0,2,1,3,1,5,6,8,0,4,7,0,2,0,0,3,4,3,187,0,0,0,0,0,3,5,2,0,3,2008,10,5
2248,20,5,59,6490,2,2,4,4,1,5,1,12,3,3,1,3,5,7,1983,1983,2,1,12,14,3,1,4,3,2,5,5,4,3,534,7,0,282,816,1,1,2,4,816,0,0,816,0,1,1,0,2,1,5,4,8,0,4,2,1983,4,1,264,5,6,3,315,0,0,0,0,0,3,2,2,0,4,2008,10,5
2249,20,5,60,6600,2,2,4,4,1,5,1,12,3,3,1,3,5,6,1982,2005,2,1,7,11,3,1,4,5,2,5,5,4,3,638,7,0,207,845,1,3,2,4,845,0,0,845,0,0,1,0,3,1,3,6,8,0,4,2,1982,4,1,264,5,6,3,0,0,0,0,0,0,3,5,2,0,7,2008,10,5
2250,20,5,74,12395,2,2,4,4,1,1,1,12,3,3,1,3,5,6,1984,1984,2,1,7,11,3,1,4,5,2,5,5,4,1,647,7,0,217,864,1,5,2,4,889,0,0,889,0,0,1,0,3,1,5,6,8,0,4,2,1984,4,2,484,5,6,3,0,0,0,0,0,0,3,5,2,0,4,2008,10,5
2251,70,3,0,56600,2,2,1,3,1,5,1,10,3,3,1,4,5,1,1900,1950,4,1,13,15,3,1,4,5,1,5,5,4,7,0,7,0,686,686,1,1,2,4,1150,686,0,1836,0,0,2,0,4,1,5,7,1,0,4,6,1900,4,1,288,5,2,1,0,0,0,0,0,0,3,5,2,0,1,2008,10,5
2252,20,5,85,10667,2,2,4,4,1,5,1,13,3,3,1,3,6,6,1971,1971,2,1,8,9,2,189,4,5,2,5,5,4,2,838,7,0,749,1587,1,5,2,4,1587,0,0,1587,0,0,2,0,3,1,5,7,8,1,3,2,1971,4,2,525,5,6,3,0,44,0,0,0,0,3,5,2,0,3,2007,10,5
2253,80,5,56,8872,2,2,1,2,1,5,1,9,3,3,1,7,6,5,1997,1997,2,1,12,14,3,1,4,5,3,3,5,4,7,0,7,0,384,384,1,3,2,4,754,630,0,1384,0,0,2,1,3,1,5,7,8,1,6,4,1997,1,2,390,5,6,3,0,0,0,0,0,0,3,5,2,0,3,2007,10,5
2254,80,5,0,10147,2,2,1,4,1,2,1,9,3,3,1,7,6,5,1994,1994,2,1,7,7,2,13,4,5,3,3,5,4,4,186,7,0,206,392,1,3,2,4,924,770,0,1694,0,0,2,1,3,1,5,7,8,1,6,4,1994,1,2,398,5,6,3,256,64,0,0,0,0,3,3,2,0,3,2007,10,5
2255,60,5,0,8637,2,2,1,4,1,5,1,9,3,3,1,5,6,5,1999,2000,2,1,12,14,3,1,4,5,3,3,5,4,1,871,7,0,52,923,1,3,2,4,947,767,0,1714,1,0,2,1,3,1,5,7,8,1,6,2,2000,1,2,451,5,6,3,256,48,0,0,0,0,3,5,2,0,4,2007,10,1
2256,60,5,63,7875,2,2,4,4,1,5,1,9,3,3,1,5,7,5,1996,1996,2,1,7,7,3,1,3,5,3,3,5,4,6,414,7,0,277,691,1,3,2,4,691,862,0,1553,0,0,2,1,3,1,3,6,8,0,4,2,1996,1,2,420,5,6,3,0,44,0,0,0,0,3,5,2,0,8,2007,10,5
2257,60,5,60,7500,2,2,4,4,1,5,1,9,3,3,1,5,6,5,1999,2003,2,1,12,14,3,1,4,5,3,3,5,4,7,0,7,0,938,938,1,1,2,4,957,1342,0,2299,0,0,3,1,5,1,5,7,8,1,6,2,1999,1,2,482,5,6,3,188,30,0,0,0,0,3,5,2,0,8,2007,10,5
2258,20,5,0,9556,2,2,1,4,1,1,1,9,3,3,1,3,7,5,1992,1993,2,1,7,7,2,24,4,5,3,3,5,4,7,0,7,0,1168,1168,1,3,2,4,1187,0,0,1187,0,0,2,0,3,1,3,6,8,0,4,2,1992,3,2,420,5,6,3,0,21,0,0,0,0,3,5,2,0,8,2007,10,5
2259,60,5,0,7655,2,2,1,4,1,2,1,9,3,3,1,5,6,5,1993,1994,2,1,7,7,3,1,4,5,3,3,5,4,7,0,7,0,903,903,1,3,2,4,910,732,0,1642,0,0,2,1,3,1,5,7,8,1,6,2,1993,3,2,392,5,6,3,290,84,0,0,0,0,3,5,2,0,7,2007,10,5
2260,20,5,160,18160,1,2,4,4,1,5,1,9,3,3,1,3,6,6,1964,1964,2,1,7,7,1,79,4,5,2,5,5,1,2,550,7,0,752,1302,1,2,2,4,1128,0,0,1128,1,0,1,0,3,1,5,6,8,1,6,2,1964,4,2,480,5,6,2,0,108,246,0,0,0,3,3,2,0,3,2007,10,3
2261,120,5,38,4740,2,2,1,4,1,5,1,22,3,3,5,3,8,5,1988,1988,2,1,6,6,3,1,3,5,2,3,5,2,3,248,7,0,918,1166,1,3,2,4,1179,0,0,1179,1,0,2,0,2,1,5,5,8,0,4,2,1988,3,2,480,5,6,3,0,108,0,0,135,0,3,5,2,0,10,2007,10,5
2262,120,5,35,5118,2,2,1,2,1,5,1,22,3,3,5,3,8,5,1990,1990,2,1,6,6,3,1,3,5,3,3,5,2,3,926,7,0,386,1312,1,3,2,4,1321,0,0,1321,1,0,1,0,1,1,3,4,8,1,6,2,1990,3,2,484,5,6,3,0,64,140,0,0,0,3,5,2,0,8,2007,10,5
2263,60,5,98,12328,2,2,1,4,1,5,1,22,3,3,1,5,8,5,2005,2005,4,1,12,14,4,86,3,5,3,1,5,3,3,986,7,0,163,1149,1,1,2,4,1164,1377,0,2541,1,0,3,1,4,1,1,10,8,1,3,4,2005,1,3,729,5,6,3,120,32,0,0,0,0,3,5,2,0,7,2007,10,5
2264,20,5,52,51974,2,2,1,4,1,2,1,22,5,3,1,3,9,5,2006,2007,4,1,12,14,2,284,1,5,3,1,5,1,3,1101,7,0,1559,2660,1,1,2,4,2338,0,0,2338,1,0,2,1,4,1,3,8,8,2,3,2,2005,1,3,1110,2,6,3,0,135,0,0,322,0,3,5,2,0,6,2007,7,6
2265,190,5,195,41600,2,2,1,4,1,3,1,9,3,3,2,3,5,5,1969,1990,2,1,7,7,3,1,4,5,2,3,5,2,1,1047,7,0,53,1100,2,5,2,4,1424,0,0,1424,1,0,1,1,3,1,5,7,5,0,4,1,1969,4,3,828,5,6,1,144,0,0,0,0,0,3,5,2,0,11,2007,10,5
2266,120,5,61,8035,2,2,1,2,1,5,1,22,3,3,5,3,9,5,2006,2006,2,1,8,9,2,99,3,5,3,1,5,2,3,797,7,0,815,1612,1,1,2,4,1612,0,0,1612,1,0,2,0,2,1,1,6,8,1,3,2,2006,1,2,556,5,6,3,0,164,0,0,0,0,3,5,2,0,3,2007,10,5
2267,20,5,85,14082,2,2,1,2,1,5,1,22,3,3,1,3,8,5,2006,2006,4,1,12,14,2,296,3,5,3,1,2,2,3,1558,7,0,662,2220,1,1,2,4,2234,0,0,2234,1,0,1,1,1,1,3,7,8,1,3,2,2006,3,2,724,5,6,3,390,80,0,0,0,0,3,5,2,0,1,2007,10,5
2268,20,5,81,13870,2,2,1,2,1,5,1,22,4,4,1,3,10,5,2006,2007,4,1,6,6,2,154,1,5,3,1,5,2,3,1152,7,0,590,1742,1,1,2,4,2042,0,0,2042,1,0,2,0,3,1,1,8,8,1,3,2,2007,1,3,724,5,6,3,240,52,0,0,174,0,3,5,2,0,10,2007,7,6
2269,20,5,0,10960,2,2,1,4,1,5,1,17,3,3,1,3,6,5,1984,1984,4,1,7,7,3,1,4,5,2,3,5,4,3,256,7,0,1028,1284,1,5,2,4,1284,0,0,1284,1,0,2,0,3,1,5,5,8,0,4,2,1984,4,2,480,5,6,3,0,0,192,0,0,0,3,5,2,0,4,2007,1,1
2270,60,5,78,12090,2,2,4,4,1,5,1,17,3,3,1,5,7,7,1981,2003,2,1,8,9,2,192,3,5,2,3,5,4,1,321,7,0,404,725,1,1,2,4,725,754,0,1479,0,0,2,1,3,1,3,6,8,1,6,2,1981,3,2,484,5,6,3,167,72,0,0,0,0,3,5,2,0,3,2007,10,5
2271,20,5,93,12299,2,2,4,4,1,5,1,17,3,3,1,3,7,6,1978,1985,2,1,10,11,4,32,4,5,2,3,5,4,3,1328,7,0,201,1529,1,5,2,4,1664,0,0,1664,1,0,2,0,3,1,3,7,8,1,6,2,1978,1,2,663,5,6,3,0,0,0,0,0,0,3,5,2,0,9,2007,10,5
2272,60,5,61,11339,2,2,1,4,1,5,1,17,4,3,1,5,7,5,1979,1979,4,3,7,11,2,265,4,5,2,3,5,4,1,758,7,0,22,780,1,5,2,4,1085,845,0,1930,1,0,2,1,4,1,3,9,8,1,6,2,1979,1,2,481,5,6,3,192,72,0,0,0,0,3,5,2,0,3,2007,10,5
2273,20,5,79,11850,2,2,4,4,1,3,1,17,3,3,1,3,6,6,1984,1984,2,1,10,11,2,52,4,5,2,3,5,4,1,781,7,0,372,1153,1,5,2,4,1177,0,0,1177,0,0,2,0,3,1,3,6,8,0,4,2,1984,1,2,495,5,6,3,204,103,0,0,0,0,3,3,2,0,8,2007,10,5
2274,20,5,80,10400,2,2,4,4,1,5,1,17,3,3,1,3,6,5,1979,1999,2,1,8,9,2,157,4,5,2,3,5,4,3,903,7,0,356,1259,1,1,2,4,1353,0,0,1353,1,0,2,0,2,1,5,5,8,1,6,2,1979,3,2,478,5,6,3,240,141,0,0,0,0,3,5,2,0,8,2007,10,5
2275,20,5,128,13001,2,2,1,4,1,5,1,17,5,3,1,3,6,5,1971,1971,4,1,7,7,2,105,4,5,2,5,5,3,1,492,2,121,1012,1625,1,5,2,4,1220,0,0,1220,0,1,2,0,2,1,5,6,8,1,6,2,1971,4,2,944,5,6,3,0,0,249,0,0,0,3,5,2,0,9,2007,10,5
2276,80,5,64,8991,2,2,1,4,1,2,1,17,5,3,1,7,7,6,1976,1976,2,1,10,11,4,74,4,5,2,3,5,2,3,624,6,604,0,1228,1,5,2,4,1324,0,0,1324,0,1,2,0,3,1,3,5,8,1,2,2,1976,1,2,585,5,6,3,407,36,0,0,0,0,3,5,2,0,2,2007,10,5
2277,60,5,80,8000,2,2,4,4,1,5,1,17,5,3,1,5,6,6,1974,1974,2,1,7,7,3,1,4,5,2,5,5,4,1,931,4,153,0,1084,1,5,2,4,1084,793,0,1877,1,0,2,1,4,1,5,8,8,1,6,2,1974,4,2,488,5,6,3,0,96,0,0,0,0,3,5,2,0,11,2007,10,5
2278,20,5,63,9457,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1970,1990,2,1,8,9,3,1,4,5,2,5,5,4,1,566,7,0,359,925,1,5,2,4,1422,0,0,1422,1,0,1,0,3,1,5,7,4,0,4,6,1988,4,2,576,5,6,3,252,0,0,0,0,0,3,2,2,0,9,2007,10,5
2279,20,5,66,7920,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1970,2002,2,1,7,7,2,13,4,5,2,5,5,4,1,81,3,619,214,914,1,1,2,4,914,0,0,914,0,0,1,0,3,1,1,5,8,0,4,2,1970,3,1,368,5,3,3,120,0,0,0,0,0,3,5,2,0,10,2007,10,5
2280,20,5,0,17199,2,2,4,4,1,3,1,13,3,3,1,3,4,7,1961,1961,2,1,8,9,3,1,4,3,1,5,5,4,1,314,7,0,600,914,1,1,2,4,914,0,0,914,0,0,1,0,2,1,5,4,8,0,4,3,1961,4,1,270,1,6,3,140,0,0,0,0,0,3,2,2,0,7,2007,10,5
2281,120,4,33,4113,2,2,1,4,1,5,1,13,3,3,5,3,6,5,2001,2001,2,1,8,9,3,1,3,5,3,3,5,3,7,0,7,0,1337,1337,1,1,2,4,1337,0,0,1337,0,0,2,0,2,1,3,5,8,1,6,2,2001,1,2,511,5,6,3,136,68,0,0,0,0,3,5,2,0,7,2007,10,5
