"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
859,20,4,80,10400,2,2,4,4,1,5,1,17,3,3,1,3,7,5,1976,1976,2,2,7,7,2,126,4,5,2,3,5,4,7,7,1090,2,5,2,6,1370,0,0,2,0,3,1,4,6,7,1,6,2,1976,3,2,479,6,6,3,0,0,0,0,0,0,4,3,2,0,6,2009,9,4,152000
860,60,4,0,11029,2,2,1,4,1,1,1,17,4,3,1,6,6,7,1968,1984,2,2,7,7,2,145,4,5,2,5,5,3,2,7,1054,2,5,2,6,2654,1,0,2,1,4,1,3,9,7,1,3,2,1968,4,2,619,6,6,3,0,65,0,0,222,0,4,5,2,0,8,2006,9,5,250000
861,50,4,55,7642,2,2,4,4,1,1,1,7,3,3,1,1,7,8,1918,1998,2,2,14,15,3,1,3,5,1,5,5,4,7,7,912,2,3,2,6,1426,0,0,1,1,3,1,3,7,7,1,3,6,1925,4,1,216,6,6,3,0,240,0,0,0,0,4,1,2,0,6,2007,9,5,189950
862,190,4,75,11625,2,2,4,4,1,5,1,19,3,3,2,3,5,4,1965,1965,4,2,10,7,3,1,4,5,3,5,5,3,2,7,1039,2,1,2,6,1039,1,0,1,1,3,1,4,6,7,0,4,2,1965,4,2,504,6,6,3,0,0,0,0,0,0,4,5,2,0,4,2010,9,5,131500
863,20,4,81,9672,2,2,4,4,1,1,1,20,3,3,1,3,6,5,1984,1985,4,2,7,11,3,1,4,5,3,3,5,4,3,7,1040,2,5,2,6,1097,0,0,2,0,3,1,4,6,7,0,4,2,1986,4,2,480,6,6,3,0,0,0,0,0,0,4,1,2,0,5,2010,9,5,152000
864,20,4,70,7931,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1959,1959,4,2,4,11,3,1,4,5,2,5,5,4,2,7,1148,2,5,2,6,1148,1,0,1,0,3,1,4,6,7,0,4,2,1959,4,1,672,6,6,3,0,0,0,0,0,0,4,1,2,0,7,2009,9,5,132500
865,20,2,72,8640,2,2,4,4,1,5,1,21,3,3,1,3,7,5,2007,2008,2,2,13,14,3,1,3,5,3,1,5,4,7,7,1372,2,1,2,6,1372,0,0,2,0,3,1,3,6,7,0,4,2,2008,1,2,529,6,6,3,0,140,0,0,0,0,4,5,2,0,5,2008,7,6,250580
866,20,4,0,8750,2,2,1,4,1,5,1,13,3,3,1,3,5,6,1970,1970,2,2,9,9,2,41,4,5,2,5,5,4,2,7,1002,2,5,2,6,1002,1,0,1,0,3,1,4,5,7,0,4,6,1973,4,2,902,6,6,3,0,0,0,0,0,0,4,3,2,0,8,2009,9,5,148500
867,20,4,67,10656,2,2,1,2,1,5,1,24,3,3,1,3,8,5,2006,2007,2,2,13,14,4,180,3,5,3,3,5,1,7,7,1638,2,1,2,6,1646,0,0,2,0,3,1,3,6,7,1,3,2,2007,3,3,870,6,6,3,192,80,0,0,0,0,4,5,2,0,11,2007,7,6,248900
868,20,4,85,6970,2,2,4,4,1,1,1,19,2,3,1,3,4,5,1961,1961,2,2,13,14,3,1,4,5,2,5,5,4,1,7,1040,2,5,2,6,1120,1,0,1,1,3,1,2,5,7,0,4,2,1961,3,2,544,6,6,3,168,0,0,0,0,0,4,5,4,400,5,2007,9,5,129000
869,60,4,0,14762,2,2,2,4,1,1,1,9,2,3,1,6,5,6,1948,1950,2,2,10,11,3,1,4,5,4,4,3,5,5,5,0,2,3,2,6,2320,0,0,2,0,2,1,4,7,7,1,6,2,1979,4,2,672,6,6,2,120,144,0,0,0,0,4,5,2,0,5,2006,9,5,169000
870,60,4,80,9938,2,2,4,4,1,5,1,20,3,3,1,6,7,5,1993,1994,2,2,9,9,2,162,3,5,3,3,5,4,3,7,1050,2,1,2,6,1949,1,0,2,1,3,1,3,8,7,1,6,2,1993,1,2,574,6,6,3,156,90,0,0,0,0,4,1,2,0,6,2010,9,5,236000
871,20,4,60,6600,2,2,4,4,1,5,1,13,5,3,1,3,5,5,1962,1962,4,2,9,9,3,1,4,5,2,5,5,4,7,7,894,2,3,1,6,894,0,0,1,0,2,1,4,5,7,0,4,6,1962,4,1,308,6,6,3,0,0,0,0,0,0,4,5,2,0,8,2009,9,5,109500
872,60,4,70,8750,2,2,4,4,1,5,1,6,3,3,1,6,6,5,1998,1998,2,2,13,14,2,71,4,5,3,3,5,4,3,7,804,2,1,2,6,1682,0,0,2,1,3,1,3,7,7,0,4,2,1998,3,2,523,6,6,3,0,77,0,0,0,0,4,5,2,0,6,2010,9,5,200500
873,20,4,74,8892,2,2,4,4,1,1,1,13,3,3,1,3,5,7,1953,1996,2,2,15,16,3,1,3,5,5,5,5,1,7,7,105,2,3,2,6,910,0,0,1,0,3,1,3,5,7,0,4,2,1953,4,2,414,6,6,3,196,0,150,0,0,0,4,2,2,0,10,2008,9,5,116000
874,40,4,60,12144,2,2,4,4,1,5,1,13,3,3,1,3,5,7,1949,1950,2,2,7,7,3,1,3,5,2,5,5,4,6,7,832,2,3,2,6,1268,0,0,1,0,3,1,4,6,7,1,3,2,1949,4,1,288,6,6,3,0,28,0,0,0,0,4,5,3,0,9,2009,9,5,133000
875,50,5,52,5720,2,2,4,4,1,5,1,18,1,3,1,1,5,6,1941,1950,2,2,14,15,3,1,4,5,2,5,5,4,7,7,676,2,1,2,6,1131,0,0,1,1,3,1,4,5,7,0,4,6,1941,4,1,200,6,6,3,26,0,0,0,0,0,4,5,2,0,8,2009,9,1,66500
876,60,2,75,9000,2,2,4,4,1,5,1,21,3,3,1,6,8,5,2007,2007,2,2,6,6,3,1,3,5,3,3,5,1,3,7,1184,2,1,2,6,2610,0,0,2,1,4,1,1,11,7,1,3,4,2007,1,2,550,6,6,3,208,364,0,0,0,0,4,5,2,0,8,2007,7,6,303477
877,20,4,94,25286,2,2,4,2,1,5,2,12,3,3,1,3,4,5,1963,1963,2,2,7,11,3,1,4,5,3,5,5,2,1,7,1064,2,3,2,6,1040,1,0,1,0,3,1,4,5,7,0,4,2,1963,4,2,648,6,6,3,0,0,0,0,0,0,4,5,2,0,1,2007,9,5,132250
878,60,4,74,8834,2,2,4,4,1,5,1,16,3,3,1,6,9,5,2004,2005,4,2,13,14,4,142,3,5,3,1,5,4,3,7,1462,2,1,2,6,2224,1,0,2,1,4,1,1,10,7,1,3,2,2004,1,3,738,6,6,3,184,0,0,0,0,0,4,5,2,0,6,2009,9,5,350000
879,85,4,88,11782,2,2,1,4,1,5,1,19,3,3,1,7,5,7,1961,1995,2,2,7,7,3,1,4,5,2,5,5,1,1,7,1109,2,5,2,6,1155,1,0,1,0,3,1,3,6,4,0,4,6,1987,4,2,576,6,6,3,192,0,0,0,0,0,4,3,4,400,6,2010,9,5,148000
880,20,4,0,7000,2,2,1,4,1,2,1,6,3,3,1,3,5,8,1978,2005,2,2,13,14,2,50,3,3,2,5,5,4,1,7,864,2,1,2,6,864,1,0,1,0,3,1,4,6,7,0,4,2,1978,4,1,336,6,6,3,0,0,0,0,0,0,4,2,2,0,7,2009,9,5,136500
881,20,4,60,7024,2,2,4,4,1,5,1,8,3,3,1,3,5,5,2005,2006,2,2,13,14,3,1,4,5,3,1,2,4,1,7,1090,2,3,2,6,1090,1,0,1,1,2,1,4,5,7,0,4,2,2005,1,2,450,6,6,3,0,49,0,0,0,0,4,5,2,0,6,2007,9,5,157000
882,50,4,44,13758,2,2,1,4,1,2,1,24,3,3,1,1,7,5,1990,1991,2,2,7,7,2,72,3,3,2,3,5,3,4,7,1156,2,1,2,6,1717,0,0,2,1,3,1,3,7,7,1,6,2,1990,3,2,400,6,6,3,168,36,0,0,0,0,4,5,2,0,4,2007,9,5,187500
883,60,4,0,9636,2,2,1,4,1,1,1,9,3,3,1,6,6,5,1992,1993,2,2,13,14,3,1,4,5,3,3,5,4,7,7,808,2,3,2,6,1593,0,0,2,1,3,1,4,7,7,1,6,4,1993,3,2,389,6,6,3,342,40,0,0,0,0,4,3,2,0,12,2009,9,5,178000
884,75,4,60,6204,2,2,4,1,1,5,1,23,3,3,1,4,4,5,1912,1950,2,2,14,15,3,1,3,5,3,5,1,4,7,7,795,2,5,1,6,2230,1,0,1,0,5,1,4,10,7,0,4,6,1997,4,1,440,6,3,3,0,188,0,0,0,0,4,5,2,0,3,2006,9,5,118500
885,20,4,65,7150,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1967,1967,2,2,7,7,2,30,4,5,2,5,5,4,2,7,892,2,5,2,6,892,0,0,1,0,3,1,4,5,7,0,4,2,1967,3,1,288,6,6,3,0,0,0,0,0,0,4,2,2,0,7,2009,9,5,100000
886,120,2,50,5119,2,2,1,4,1,2,1,21,3,3,5,3,9,5,1999,2000,2,2,9,9,2,30,3,5,3,1,5,1,3,7,1698,2,1,2,6,1709,1,0,2,0,2,1,3,5,7,1,6,2,1999,1,2,506,6,6,3,97,65,0,0,0,0,4,5,2,0,1,2008,6,1,328900
887,90,4,70,8393,2,2,4,4,1,1,1,13,3,3,3,3,5,5,1959,2005,2,2,9,9,2,75,4,5,2,5,5,4,4,7,1626,2,1,2,6,1712,0,0,2,0,4,2,4,8,7,0,4,2,2005,1,2,588,6,6,3,272,54,0,0,0,0,4,5,2,0,6,2006,9,4,145000
888,50,4,59,16466,2,2,1,4,1,5,1,8,3,3,1,1,5,7,1955,1955,2,2,9,9,3,1,4,3,3,5,5,4,7,7,816,2,5,2,6,1393,0,0,1,1,3,1,4,8,7,0,4,2,1955,4,1,300,6,6,3,121,0,0,0,265,0,4,5,2,0,4,2008,9,5,135500
889,20,4,95,15865,2,2,1,4,1,5,2,13,3,3,1,3,8,6,1970,1970,1,6,14,15,3,1,3,3,3,5,2,2,1,6,2217,2,1,2,6,2217,1,0,2,0,4,1,3,8,7,1,6,2,1970,4,2,621,6,6,3,81,207,0,0,224,0,4,5,2,0,10,2007,9,5,268000
890,20,4,128,12160,2,2,4,4,1,5,1,13,2,3,1,3,6,4,1953,1953,4,2,14,15,2,50,4,5,2,5,5,4,2,7,1505,2,1,2,6,1505,1,0,1,0,2,1,4,6,7,1,6,2,1953,3,2,505,6,6,3,0,0,0,162,0,0,4,5,2,0,2,2009,9,5,149500
891,50,4,60,8064,2,2,4,4,1,1,1,13,1,3,1,1,5,7,1949,2006,2,2,9,9,3,1,4,3,2,5,5,3,7,7,672,2,1,2,6,924,0,0,1,0,3,1,4,6,7,1,5,6,2003,4,2,576,6,6,3,0,0,0,0,0,0,4,3,4,2000,7,2007,9,5,122900
892,60,4,70,11184,2,2,4,4,1,5,1,19,3,3,1,6,6,5,1978,1978,4,2,7,7,2,51,4,5,2,5,5,4,4,6,918,2,3,2,6,1683,0,0,2,1,3,1,4,7,7,1,6,2,1978,3,2,440,6,6,3,243,0,0,0,0,0,4,5,2,0,7,2009,9,5,172500
893,20,4,70,8414,2,2,4,4,1,5,1,19,3,3,1,3,6,8,1963,2003,4,2,7,7,3,1,4,5,2,5,5,4,3,7,1059,2,5,2,6,1068,0,1,1,0,3,1,4,6,7,0,4,2,1963,3,1,264,6,6,3,192,0,0,0,0,0,4,3,2,0,2,2006,9,5,154500
894,20,4,0,13284,2,2,4,4,1,5,1,19,5,3,1,3,5,5,1954,1954,2,2,14,11,3,1,4,5,3,3,5,3,2,7,1383,2,5,2,6,1383,1,0,1,0,3,1,4,6,7,1,3,2,1954,4,1,354,6,6,3,511,116,0,0,0,0,4,1,2,0,6,2008,9,5,165000
895,90,4,64,7018,2,2,4,1,1,5,1,20,3,3,3,3,5,5,1979,1979,2,2,10,11,3,1,4,5,4,4,3,5,5,5,0,2,5,2,6,1535,0,0,2,0,4,2,4,8,7,0,4,2,1979,4,2,400,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2009,9,3,118858
896,60,4,71,7056,2,2,4,4,1,5,1,13,3,3,1,6,6,5,1963,1963,4,2,7,7,2,245,4,5,2,5,5,4,2,7,780,2,5,2,6,1796,1,0,1,1,4,1,4,8,7,1,6,2,1963,3,2,483,6,6,3,0,50,0,0,0,0,4,5,2,0,10,2008,9,5,140000
897,30,5,50,8765,2,1,4,4,1,5,1,10,3,3,1,3,4,6,1936,1950,2,2,14,15,3,1,4,5,1,5,5,4,1,7,951,2,1,1,6,951,0,0,1,0,2,1,4,6,7,0,4,6,1936,4,1,327,6,6,3,0,28,0,0,0,0,4,5,2,0,4,2006,9,1,106500
898,90,4,64,7018,2,2,4,4,1,5,1,20,2,3,3,6,5,5,1979,1979,2,2,10,11,3,1,4,5,4,4,3,5,5,5,0,2,5,2,6,2240,0,0,2,0,6,2,4,12,7,0,4,6,1979,4,2,528,6,6,3,154,0,0,0,0,0,4,5,2,0,6,2009,9,3,142953
899,20,4,100,12919,2,2,1,4,1,5,1,16,3,3,1,3,9,5,2009,2010,4,2,13,14,4,307,1,5,3,1,5,2,3,7,2330,2,1,2,6,2364,1,0,2,1,2,1,1,11,7,2,3,2,2009,1,3,820,6,6,3,0,67,0,0,0,0,4,5,2,0,3,2010,7,6,611657
900,20,4,65,6993,2,2,4,4,1,5,1,19,2,3,1,3,5,7,1961,1994,2,2,7,11,3,1,4,5,2,5,5,4,2,7,912,2,5,2,6,1236,0,0,1,0,3,1,4,6,7,1,6,2,1961,4,1,288,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2006,9,5,135000
901,20,4,0,7340,2,2,1,4,1,5,1,13,3,3,1,3,4,6,1971,1971,2,2,7,7,3,1,4,5,2,5,5,4,1,7,858,2,5,2,6,858,0,0,1,0,2,1,4,4,7,0,4,6,1979,4,1,684,6,6,3,0,0,0,0,0,0,4,5,2,0,6,2007,9,5,110000
902,20,4,64,8712,2,2,1,4,1,5,1,13,3,3,1,3,5,7,1957,2000,4,2,9,9,3,1,4,3,2,5,5,3,2,7,992,2,5,2,6,1306,1,0,1,0,2,1,4,5,7,0,4,6,1968,4,1,756,6,6,3,0,0,0,0,0,0,4,5,2,0,5,2009,9,5,153000
903,60,4,63,7875,2,2,4,4,1,5,1,9,3,3,1,6,7,5,2003,2003,2,2,13,14,3,1,3,5,3,3,5,4,7,7,783,2,1,2,6,1509,0,0,2,1,3,1,3,8,7,1,3,2,2003,1,2,393,6,6,3,0,75,0,0,0,0,4,5,2,0,7,2006,9,5,180000
904,20,4,50,14859,2,2,1,2,1,2,1,9,3,3,1,3,7,5,2006,2006,4,2,13,14,2,9,3,5,3,3,5,4,7,7,1670,2,1,2,6,1670,0,0,2,0,3,1,3,7,7,1,3,2,2006,3,3,690,6,6,3,144,60,0,0,0,0,4,5,2,0,8,2006,7,6,240000
905,20,4,0,6173,2,2,1,4,1,5,1,19,3,3,1,3,5,6,1967,1967,2,2,7,15,2,40,4,5,2,5,5,4,3,7,876,2,5,2,6,902,0,0,1,0,3,1,4,6,7,0,4,2,1967,4,1,288,6,6,3,0,0,0,0,0,0,4,3,2,0,8,2007,9,5,125500
906,20,4,80,9920,2,2,4,4,1,5,1,13,3,3,1,3,5,5,1954,1954,2,2,7,7,4,66,4,5,2,5,5,4,6,4,1056,2,5,2,6,1063,1,0,1,0,3,1,4,6,7,0,4,2,1954,3,1,280,6,6,3,0,0,164,0,0,0,4,3,2,0,2,2010,9,5,128000
907,20,4,116,13501,2,2,1,4,1,1,1,21,3,3,1,3,8,5,2006,2006,2,2,13,14,4,137,3,5,3,3,5,4,3,7,1623,2,1,2,6,1636,1,0,2,0,3,1,3,8,7,1,3,2,2006,3,3,865,6,6,3,0,60,0,0,0,0,4,5,2,0,6,2007,9,5,255000
908,50,4,86,11500,2,2,1,4,1,5,1,7,3,3,1,1,7,7,1936,1987,2,2,4,4,3,1,3,5,2,3,5,4,6,7,1017,2,3,2,6,2057,0,0,1,1,3,1,3,6,7,1,3,2,1936,1,1,180,2,6,3,0,0,0,0,322,0,4,5,2,0,6,2006,9,5,250000
909,20,4,0,8885,2,2,1,3,1,5,2,12,3,3,1,3,5,5,1983,1983,2,2,7,7,3,1,4,5,2,3,5,1,2,1,864,2,5,2,6,902,1,0,1,0,2,1,4,5,7,0,4,2,1983,4,2,484,6,6,3,164,0,0,0,0,0,4,3,2,0,6,2006,9,5,131000
910,60,4,149,12589,2,2,2,4,1,5,1,9,3,3,1,6,6,5,2005,2005,2,2,13,14,3,1,3,5,3,3,5,4,7,7,742,2,1,2,6,1484,0,0,2,1,3,1,3,8,7,1,3,2,2005,1,2,390,6,6,3,36,24,0,0,0,0,4,5,2,0,6,2009,9,5,174000
911,90,4,80,11600,2,2,4,4,1,1,1,13,2,3,3,6,5,5,1960,1960,2,2,9,9,2,226,4,5,2,5,5,4,6,7,1105,2,5,2,1,2274,0,0,2,0,5,2,4,12,7,0,4,6,1960,4,2,480,6,6,3,0,0,0,0,0,0,4,5,2,0,1,2010,9,5,154300
912,20,4,0,9286,2,2,1,4,1,2,2,6,3,3,1,3,5,7,1977,1989,2,2,7,11,3,1,4,5,2,3,2,1,1,7,1268,2,5,2,6,1268,0,0,1,1,3,1,3,5,7,0,4,6,1978,4,1,252,6,6,3,173,0,0,0,0,0,4,5,2,0,10,2009,9,5,143500
913,30,5,51,6120,2,2,4,4,1,5,1,4,3,3,1,3,5,7,1925,1950,2,2,9,9,3,1,4,5,1,5,5,4,6,7,768,2,5,1,6,1015,0,0,1,0,3,1,4,6,3,0,4,6,1925,4,1,450,6,6,3,0,0,112,0,120,0,4,3,4,620,7,2006,9,1,88000
914,90,3,82,6270,2,2,4,2,1,5,1,7,3,3,3,6,5,6,1949,1950,2,2,9,9,3,1,4,5,2,5,5,4,2,7,1001,2,5,1,1,2002,0,0,2,0,4,2,4,8,7,0,4,1,1949,4,3,871,6,6,3,0,0,0,0,0,0,4,5,2,0,8,2007,9,5,145000
915,160,2,30,3000,2,3,4,4,1,5,1,21,3,3,5,6,6,5,2009,2009,2,2,13,14,4,41,3,5,3,3,5,1,3,7,612,2,1,2,6,1224,0,0,2,1,2,1,3,4,7,0,4,6,2009,3,2,528,6,6,3,0,234,0,0,0,0,4,5,2,0,6,2009,7,6,173733
916,160,5,21,2001,2,2,4,4,1,5,1,11,3,3,4,6,4,5,1970,1970,2,2,6,6,2,42,4,5,2,5,5,4,7,7,546,2,2,2,6,1092,0,0,1,1,3,1,4,6,7,0,4,2,1970,4,1,286,6,6,3,0,0,0,0,0,0,4,5,2,0,1,2007,9,5,75000
917,20,1,50,9000,2,2,4,4,1,5,1,10,3,3,1,3,2,3,1949,1950,2,2,1,1,3,1,4,5,2,5,5,1,2,7,480,2,5,1,1,480,1,0,0,0,1,1,4,4,7,0,4,6,1958,4,1,308,6,6,3,0,0,0,0,0,0,4,5,2,0,10,2006,9,1,35311
918,20,4,0,17140,2,2,4,4,1,5,1,8,3,3,1,3,4,6,1956,1956,2,2,13,14,3,1,4,5,2,5,5,4,1,7,1134,2,1,2,1,1229,0,0,1,0,3,1,4,6,7,0,4,2,1956,3,1,284,6,6,3,0,0,0,0,0,0,4,5,2,0,4,2009,9,5,135000
919,60,4,103,13125,2,2,1,4,1,1,1,20,3,3,1,6,7,5,1991,1991,2,2,7,7,3,1,3,5,3,1,5,3,2,3,1104,2,1,2,6,2127,1,0,2,1,4,1,3,8,7,1,6,2,1991,3,3,833,6,6,3,72,192,224,0,0,0,4,1,2,0,11,2007,9,5,238000
920,20,4,87,11029,2,2,1,4,1,1,1,13,3,3,1,3,6,8,1958,2002,4,2,9,9,3,1,1,5,2,3,5,4,1,2,1184,2,1,2,6,1414,1,0,1,0,3,1,4,6,3,1,6,2,1990,4,2,601,6,6,3,0,51,0,0,190,0,4,5,2,0,5,2008,9,5,176500
921,60,4,70,8462,2,2,1,4,1,5,1,20,3,3,1,6,6,5,1994,1994,2,2,7,7,2,62,3,3,3,3,2,4,3,7,928,2,1,2,6,1721,0,1,2,1,3,1,3,7,7,0,4,2,1994,3,2,471,6,6,3,300,87,0,0,0,0,4,5,2,0,7,2007,9,5,201000
922,90,4,67,8777,2,2,4,4,1,5,1,8,2,3,3,1,5,7,1900,2003,2,2,9,9,3,1,4,5,2,5,5,4,1,7,1272,2,3,2,6,2200,2,0,2,2,4,2,4,9,7,0,4,7,0,2,0,0,4,4,1,0,70,0,0,0,0,4,1,2,0,9,2008,9,5,145900
923,20,4,65,10237,2,2,4,4,1,5,1,9,7,3,1,3,6,5,2005,2006,2,2,13,14,3,1,3,5,3,3,5,4,3,7,1316,2,1,2,6,1316,0,0,2,0,3,1,3,6,7,1,3,2,2005,1,2,397,6,6,3,100,0,0,23,0,0,4,5,2,0,10,2006,7,6,169990
924,120,4,50,8012,2,2,4,4,1,5,1,20,3,3,5,3,6,5,1993,1994,2,2,10,11,3,1,3,5,3,3,5,4,4,3,1604,2,1,2,6,1617,1,0,2,0,2,1,3,5,7,1,2,2,1993,3,2,533,6,6,3,0,69,0,0,0,0,4,5,2,0,7,2008,9,5,193000
925,20,4,79,10240,2,2,4,4,1,5,1,17,3,3,1,3,6,6,1980,1980,2,2,10,11,2,101,4,3,2,3,5,4,2,4,1686,2,5,2,6,1686,1,0,2,0,3,1,4,7,7,1,6,2,1980,4,2,612,6,6,3,384,131,0,0,0,0,4,5,2,0,5,2006,9,5,207500
926,20,4,0,15611,2,2,1,4,1,1,1,17,3,3,1,3,5,6,1977,1977,2,2,13,14,3,1,4,5,3,3,5,1,1,4,1126,2,5,2,6,1126,0,1,2,0,3,1,1,6,7,0,4,2,1977,3,2,540,6,6,3,180,0,0,0,0,0,4,5,2,0,3,2008,9,1,175000
927,60,4,93,11999,2,2,4,4,1,5,1,16,3,3,1,6,8,5,2003,2004,4,2,13,14,2,218,3,5,3,3,5,4,7,7,1181,2,1,2,6,2374,0,0,2,1,4,1,1,10,7,1,3,4,2003,1,3,656,6,6,3,104,100,0,0,0,0,4,5,2,0,5,2007,9,5,285000
928,60,4,0,9900,2,2,4,4,1,5,1,17,2,3,1,6,7,5,1968,1968,2,2,9,9,2,219,4,5,2,5,5,4,2,7,832,2,3,2,6,1978,0,0,2,1,4,1,4,9,7,1,3,2,1968,3,2,486,6,6,3,0,43,0,0,0,0,4,1,2,0,4,2008,9,5,176000
929,20,4,0,11838,2,2,4,4,1,5,1,6,3,3,1,3,8,5,2001,2001,4,2,13,14,3,1,3,5,3,3,5,1,7,7,1753,2,1,2,6,1788,0,0,2,0,3,1,1,7,7,1,6,2,2001,3,2,522,6,6,3,202,151,0,0,0,0,4,5,2,0,6,2009,9,5,236500
930,60,4,0,13006,2,2,1,4,1,1,1,9,3,3,1,6,7,5,1997,1997,2,2,7,7,2,186,4,5,3,3,5,4,7,7,964,2,3,2,6,2236,0,0,2,1,4,1,3,8,7,1,6,4,1997,1,2,642,6,6,3,0,0,0,0,0,0,4,5,2,0,11,2006,9,5,222000
931,20,4,73,8925,2,2,1,2,1,5,1,24,3,3,1,3,8,5,2007,2007,2,2,13,14,3,1,3,5,3,3,5,1,3,7,1466,2,1,2,6,1466,0,0,2,0,3,1,3,7,7,0,4,2,2007,1,3,610,6,6,3,100,18,0,0,0,0,4,5,2,0,7,2009,9,5,201000
932,20,4,70,9100,2,2,4,4,1,5,1,13,3,3,1,3,5,6,1965,1965,2,2,13,14,3,1,4,5,2,5,5,4,2,6,925,2,1,2,6,925,0,1,1,0,2,1,4,5,7,0,4,6,1965,4,1,429,6,6,3,0,0,0,0,0,0,4,2,2,0,7,2009,9,5,117500
933,20,4,84,11670,2,2,1,4,1,1,1,21,9,3,1,3,9,5,2006,2006,4,2,13,8,4,201,1,5,3,1,2,4,7,7,1905,2,1,2,6,1905,0,0,2,0,3,1,1,8,7,1,3,2,2006,1,3,788,6,6,3,0,191,0,0,0,0,4,5,2,0,3,2007,9,5,320000
934,20,4,63,8487,2,2,4,4,1,3,1,6,3,3,1,3,7,5,2004,2004,2,2,13,14,2,139,3,5,3,3,5,1,3,7,1500,2,1,2,6,1500,0,0,2,0,3,1,3,6,7,0,4,2,2004,3,2,570,6,6,3,192,36,0,0,0,0,4,5,2,0,8,2009,9,5,190000
935,20,4,313,27650,2,2,2,2,1,5,2,13,4,3,1,3,7,7,1960,2007,1,6,14,15,3,1,4,5,2,3,5,2,3,7,585,2,1,2,6,2069,1,0,2,0,4,1,3,9,7,1,3,2,1960,3,2,505,6,6,3,0,0,0,0,0,0,4,5,2,0,11,2008,9,5,242000
936,30,4,52,5825,2,2,1,4,1,5,1,4,3,3,1,3,4,5,1926,1953,2,2,9,9,2,64,4,3,3,2,5,3,7,7,600,2,3,2,6,747,0,0,1,0,1,1,4,5,7,0,4,6,1953,4,2,528,6,6,3,0,0,32,0,0,0,4,5,2,0,6,2006,9,5,79900
937,20,4,67,10083,2,2,4,4,1,5,1,20,3,3,1,3,7,5,2003,2003,2,2,13,14,3,1,3,5,3,3,5,4,3,7,1176,2,1,2,6,1200,1,0,2,0,2,1,3,5,7,0,4,2,2003,3,2,555,6,6,3,0,41,0,0,0,0,4,5,2,0,8,2009,9,5,184900
938,60,4,75,9675,2,2,4,4,1,5,1,21,3,3,1,6,7,5,2005,2005,2,2,13,14,3,1,3,5,3,3,5,3,3,7,1113,2,1,2,6,1971,0,0,2,1,3,1,3,8,7,1,3,2,2005,3,2,689,6,6,3,0,48,0,0,0,0,4,5,2,0,2,2009,9,5,253000
939,60,4,73,8760,2,2,4,4,1,5,1,6,3,3,1,6,7,5,2006,2006,2,2,13,14,3,1,3,5,3,3,2,3,3,7,1391,2,1,2,6,1962,0,0,2,1,3,1,3,7,7,0,4,2,2006,3,3,868,6,6,3,0,90,0,0,0,0,4,5,2,0,8,2006,7,6,239799
940,70,4,0,24090,2,2,4,4,1,5,1,5,3,3,1,6,7,7,1940,1950,2,2,9,9,3,1,4,3,2,5,5,3,7,7,1032,2,1,2,6,2403,0,0,2,0,4,1,4,10,7,2,6,2,1940,4,1,349,6,6,3,56,0,318,0,0,0,4,5,2,0,6,2010,1,5,244400
941,90,4,55,12640,2,2,1,4,1,5,1,12,3,3,3,3,6,5,1976,1976,2,2,10,11,3,1,4,5,2,5,5,2,6,4,1728,2,5,2,6,1728,0,0,2,0,4,2,4,8,7,0,4,2,1976,4,2,574,6,6,3,40,0,0,0,0,0,4,5,2,0,7,2006,9,5,150900
942,60,4,0,8755,2,2,1,4,1,3,1,9,9,3,1,6,7,5,1999,1999,2,2,13,14,2,198,3,5,3,3,5,4,1,7,992,2,1,2,6,2060,1,0,2,1,3,1,3,8,7,1,6,4,1999,3,2,390,6,6,3,0,0,0,168,0,0,4,1,2,0,6,2009,9,5,214000
943,90,4,42,7711,2,2,1,4,1,5,1,8,3,3,3,3,4,3,1977,1977,2,2,9,9,3,1,4,5,3,3,5,2,3,7,1440,2,5,2,6,1440,2,0,2,0,4,2,4,8,7,0,4,7,0,2,0,0,4,4,1,321,0,0,0,0,0,4,5,2,0,8,2007,8,1,150000
